kategoria,transkrypt,gc_5prime,gc_overall,dlugosc
INTERGENIC,"ENSG00000242195[1,1,1]|SRRM1P2-201|processed_pseudogene|chr3:83991209-83992501(+)",0.43,0.35371517027863775,1292
INTERGENIC,"ENSG00000271024[1,1,1]|retro_human_1835|HSPE1P19-201|processed_pseudogene|chr3:90337926-90338321(-)",0.5,0.4151898734177215,395
INTERGENIC,"ENSG00000244681[1,1,2]|retro_human_10221|MTHFD2P1-202|transcribed_processed_pseudogene|chr3:98357175-98358146(-)",0.51,0.44387229660144184,971
INTERGENIC,"ENSG00000243547[1,1,1]|retro_human_4339|HNRNPKP4-201|processed_pseudogene|chr3:99053199-99054685(+)",0.38,0.4488559892328398,1486
INTERGENIC,"ENSG00000250562[1,1,1]|retro_human_10216|RPL38P4-201|processed_pseudogene|chr3:101228694-101229008(-)",0.6,0.4394904458598726,314
INTERGENIC,"ENSG00000175841[1,1,1]|retro_human_6896|FAM172BP-201|processed_pseudogene|chr3:104228105-104229294(+)",0.33,0.3885618166526493,1189
INTERGENIC,"ENSG00000244119[2,1,2]|retro_human_3583|PDCL3P4-201|processed_pseudogene|chr3:104425090-104426020(+)",0.47,0.4258064516129032,930
INTERGENIC,"ENSG00000239997[1,1,1]|retro_human_9442|FCF1P3-201|processed_pseudogene|chr3:109568484-109569174(+)",0.35,0.3869565217391304,690
INTERGENIC,"ENSG00000198406[1,1,1]|retro_human_4820|BZW1P2-201|processed_pseudogene|chr3:119365739-119366665(-)",0.39,0.3952483801295896,926
INTERGENIC,"ENSG00000243014[1,1,1]|retro_human_3131|PTMAP8-201|processed_pseudogene|chr3:119746546-119746988(+)",0.55,0.4841628959276018,442
INTERGENIC,"ENSG00000242052[1,1,1]|retro_human_5536|RPL10P7-201|processed_pseudogene|chr3:122355178-122355903(-)",0.48,0.5282758620689655,725
INTERGENIC,"ENSG00000241346[1,1,1]|SNRPCP11-201|processed_pseudogene|chr3:128548553-128548858(-)",0.48,0.5180327868852459,305
INTERGENIC,"ENSG00000270773[1,1,1]|AC137695.2-201|processed_pseudogene|chr3:132090151-132091004(+)",0.58,0.5076201641266119,853
INTERGENIC,"ENSG00000214289[1,1,1]|retro_human_8294|RPL39P5-202|transcribed_processed_pseudogene|chr3:137096956-137097294(-)",0.46,0.40828402366863903,338
INTERGENIC,"ENSG00000241478[1,1,1]|retro_human_5114|HSPA8P9-201|processed_pseudogene|chr3:140620889-140622932(+)",0.52,0.45080763582966227,2043
INTERGENIC,"ENSG00000224085[1,1,1]|retro_human_9145|RPL23AP41-201|processed_pseudogene|chr3:143649314-143649872(+)",0.42,0.45878136200716846,558
INTERGENIC,"ENSG00000215606[1,1,1]|retro_human_7904|KRT18P35-201|processed_pseudogene|chr3:144218248-144219617(-)",0.59,0.5463842220598978,1369
INTERGENIC,"ENSG00000241695[1,1,1]|retro_human_6231|GM2AP1-201|processed_pseudogene|chr3:148439496-148440117(+)",0.61,0.5668276972624798,621
INTERGENIC,"ENSG00000182000[1,1,1]|retro_human_6227|PPIAP73-201|processed_pseudogene|chr3:152735719-152736222(+)",0.4,0.4194831013916501,503
INTERGENIC,"ENSG00000240489[1,1,1]|retro_human_449|SETP14-201|processed_pseudogene|chr3:158761880-158762853(+)",0.56,0.42137718396711205,973
INTERGENIC,"ENSG00000232374[1,1,1]|retro_human_940|GPR79-201|processed_pseudogene|chr3:161614923-161615891(-)",0.52,0.5433884297520661,968
INTERGENIC,"ENSG00000229320[2,1,2]|KRT8P12-202|transcribed_processed_pseudogene|chr3:163342416-163343913(+)",0.57,0.5678022712090849,1497
INTERGENIC,"ENSG00000242285[1,1,1]|retro_human_6641|RPL6P8-201|processed_pseudogene|chr3:163359509-163360452(+)",0.41,0.41039236479321317,943
INTERGENIC,"ENSG00000239227[1,1,1]|AC069439.1-201|processed_pseudogene|chr3:169645067-169645334(+)",0.38,0.31835205992509363,267
INTERGENIC,"ENSG00000213178[1,1,1]|retro_human_6756|RPL22P1-201|processed_pseudogene|chr3:172267582-172268092(-)",0.24,0.3784313725490196,510
INTERGENIC,"ENSG00000230362[1,1,1]|retro_human_10530|ACTG1P23-201|processed_pseudogene|chr3:178772419-178773593(-)",0.62,0.5715502555366269,1174
INTERGENIC,"ENSG00000239880[1,1,1]|retro_human_7047|RALBP1P1-201|processed_pseudogene|chr3:183126202-183128255(+)",0.57,0.46419873356064295,2053
INTERGENIC,"ENSG00000228766[1,1,1]|retro_human_1223|RPL7L1P8-201|processed_pseudogene|chr3:185415333-185416174(+)",0.37,0.4470868014268728,841
INTERGENIC,"ENSG00000234371[1,2,1]|retro_human_1227|RPSAP31-201|transcribed_processed_pseudogene|chr3:186694598-186697769(+)",0.66,0.5563725490196079,816
INTERGENIC,"ENSG00000226652[2,1,1]|retro_human_7444|PSMD10P2-202|transcribed_processed_pseudogene|chr3:189582993-189583855(+)",0.44,0.4547563805104408,862
INTERGENIC,"ENSG00000226652[2,1,1]|PSMD10P2-203|transcribed_processed_pseudogene|chr3:189582993-189583855(+)",0.44,0.4547563805104408,862
INTERGENIC,"ENSG00000226652[2,1,1]|PSMD10P2-201|transcribed_processed_pseudogene|chr3:189582993-189583855(+)",0.44,0.4547563805104408,862
INTERGENIC,"ENSG00000223803[1,1,1]|retro_human_7445|RPS20P14-201|processed_pseudogene|chr3:189717934-189718394(+)",0.61,0.45217391304347826,460
INTERGENIC,"ENSG00000238077[1,1,1]|retro_human_7446|NMNAT1P3-201|processed_pseudogene|chr3:192983016-192984004(+)",0.43,0.4230769230769231,988
INTERGENIC,"ENSG00000225770[1,1,1]|retro_human_4566|RPS29P3-201|processed_pseudogene|chr3:199255738-199256009(+)",0.57,0.5129151291512916,271
INTERGENIC,"ENSG00000251535[1,1,1]|AC079140.4-201|processed_pseudogene|chr4:329597-330226(-)",0.81,0.7106518282988871,629
INTERGENIC,"ENSG00000251595[1,1,2]|retro_human_3822|ABCA11P-202|transcribed_processed_pseudogene|chr4:419117-421327(-)",0.4,0.4085972850678733,2210
INTERGENIC,"ENSG00000250471[1,1,1]|retro_human_10138|GMPSP1-201|processed_pseudogene|chr4:8152751-8153432(+)",0.44,0.42143906020558003,681
INTERGENIC,"ENSG00000244004[1,1,1]|retro_human_6131|RPS3AP19-201|processed_pseudogene|chr4:9559362-9560242(+)",0.42,0.39545454545454545,880
INTERGENIC,"ENSG00000250896[1,1,1]|retro_human_6128|RNPS1P1-201|processed_pseudogene|chr4:11347983-11349001(+)",0.45,0.5638506876227898,1018
INTERGENIC,"ENSG00000251212[1,1,1]|MTND5P4-201|processed_pseudogene|chr4:17043447-17043835(+)",0.53,0.45618556701030927,388
INTERGENIC,"ENSG00000242640[1,1,1]|retro_human_7350|RPS29P11-201|processed_pseudogene|chr4:25660771-25661042(+)",0.49,0.44280442804428044,271
INTERGENIC,"ENSG00000249542[1,1,1]|retro_human_7349|EEF1A1P21-201|processed_pseudogene|chr4:29735199-29736643(+)",0.38,0.41759002770083103,1444
INTERGENIC,"ENSG00000124399[1,1,1]|retro_human_6921|NDUFB4P12-201|processed_pseudogene|chr4:43866091-43866581(+)",0.57,0.4673469387755102,490
INTERGENIC,"ENSG00000249936[1,1,1]|retro_human_2095|RAC1P2-201|processed_pseudogene|chr4:46690939-46691618(-)",0.66,0.508100147275405,679
INTERGENIC,"ENSG00000229585[1,1,1]|retro_human_8045|RPL21P44-201|processed_pseudogene|chr4:57473793-57474355(-)",0.49,0.4181494661921708,562
INTERGENIC,"ENSG00000180673[1,1,1]|retro_human_4911|EXOC5P1-201|processed_pseudogene|chr4:66253946-66256015(+)",0.64,0.3876268728854519,2069
INTERGENIC,"ENSG00000162840[1,1,1]|retro_human_9768|MT2P1-201|processed_pseudogene|chr4:71817347-71817630(+)",0.67,0.6113074204946997,283
INTERGENIC,"ENSG00000249956[1,1,1]|retro_human_4269|UGT2B24P-201|processed_pseudogene|chr4:72743616-72758049(+)",0.37,0.4065998821449617,1697
INTERGENIC,"ENSG00000250315[1,1,1]|retro_human_4264|AC110760.2-201|transcribed_processed_pseudogene|chr4:78441567-78442134(+)",0.38,0.3333333333333333,567
INTERGENIC,"ENSG00000250315[1,1,1]|AC110760.2-202|transcribed_processed_pseudogene|chr4:78441567-78442134(+)",0.38,0.3333333333333333,567
INTERGENIC,"ENSG00000250560[1,1,1]|retro_human_4263|AC093870.1-201|processed_pseudogene|chr4:78534938-78535251(+)",0.5,0.4696485623003195,313
INTERGENIC,"ENSG00000244002[1,1,1]|retro_human_10159|RPSAP39-201|processed_pseudogene|chr4:83491380-83492363(+)",0.41,0.4923702950152594,983
INTERGENIC,"ENSG00000183199[1,1,1]|retro_human_10582|HSP90AB3P-201|processed_pseudogene|chr4:91218219-91220501(+)",0.48,0.4706397896581946,2282
INTERGENIC,"ENSG00000236764[1,1,1]|retro_human_5087|COX7A2P2-201|processed_pseudogene|chr4:100217555-100217905(+)",0.49,0.44857142857142857,350
INTERGENIC,"ENSG00000276992[1,1,1]|AC096577.2-201|processed_pseudogene|chr4:108307850-108308103(-)",0.33,0.43478260869565216,253
INTERGENIC,"ENSG00000249264[1,1,1]|retro_human_10986|EEF1A1P9-201|processed_pseudogene|chr4:108795511-108796994(+)",0.45,0.47403910991233983,1483
INTERGENIC,"ENSG00000249465[1,1,1]|retro_human_3747|RBMXP4-201|processed_pseudogene|chr4:112648395-112649629(-)",0.42,0.47244732576985415,1234
INTERGENIC,"ENSG00000225094[1,1,1]|retro_human_3744|SETP20-201|processed_pseudogene|chr4:112855325-112856277(-)",0.58,0.41491596638655465,952
INTERGENIC,"ENSG00000249965[1,1,1]|retro_human_10983|CDC42P4-201|processed_pseudogene|chr4:112857252-112857915(+)",0.33,0.40874811463046756,663
INTERGENIC,"ENSG00000251312[1,1,1]|retro_human_5470|AC004062.1-201|processed_pseudogene|chr4:114365086-114365831(+)",0.38,0.40939597315436244,745
INTERGENIC,"ENSG00000248697[1,1,1]|retro_human_5466|TOX4P1-201|processed_pseudogene|chr4:115764217-115766179(+)",0.54,0.49898063200815496,1962
INTERGENIC,"ENSG00000250215[1,1,1]|CIR1P2-201|processed_pseudogene|chr4:118016548-118017990(-)",0.48,0.3883495145631068,1442
INTERGENIC,"ENSG00000250693[1,1,1]|retro_human_8179|RPF2P2-201|processed_pseudogene|chr4:118931518-118932514(+)",0.37,0.3514056224899598,996
INTERGENIC,"ENSG00000250442[1,1,1]|retro_human_5421|EIF3KP3-201|processed_pseudogene|chr4:119346441-119347180(-)",0.54,0.4871447902571042,739
INTERGENIC,"ENSG00000230671[1,1,1]|retro_human_65|NDUFS5P5-201|processed_pseudogene|chr4:121705479-121705900(-)",0.42,0.45368171021377673,421
INTERGENIC,"ENSG00000273716[1,1,1]|AC092670.1-201|processed_pseudogene|chr4:121765189-121765367(-)",0.53,0.5224719101123596,178
INTERGENIC,"ENSG00000248213[1,1,1]|retro_human_64|CICP16-201|processed_pseudogene|chr4:121941221-121944134(-)",0.7,0.611740473738414,2913
INTERGENIC,"ENSG00000251155[1,1,1]|SEPTIN14P4-201|processed_pseudogene|chr4:121945924-121946210(+)",0.46,0.4090909090909091,286
INTERGENIC,"ENSG00000271302[1,1,1]|AC105254.2-201|processed_pseudogene|chr4:124422535-124423071(+)",0.4,0.42350746268656714,536
INTERGENIC,"ENSG00000248191[1,1,1]|retro_human_2822|PES1P1-201|processed_pseudogene|chr4:137649497-137651333(+)",0.62,0.5659041394335512,1836
INTERGENIC,"ENSG00000213448[1,1,1]|retro_human_8283|RPS23P2-201|processed_pseudogene|chr4:140771437-140771952(+)",0.5,0.4368932038834951,515
INTERGENIC,"ENSG00000251600[11,14,14]|retro_human_2618|GUSBP5-202|transcribed_processed_pseudogene|chr4:146876602-146890959(+)",0.75,0.49150072850898496,2059
INTERGENIC,"ENSG00000236296[1,1,2]|GUSBP5-201|transcribed_processed_pseudogene|chr4:146876617-146878706(+)",0.75,0.453326950694112,2089
INTERGENIC,"ENSG00000251452[1,1,1]|AC109811.2-201|processed_pseudogene|chr4:148238031-148238583(-)",0.57,0.5634057971014492,552
INTERGENIC,"ENSG00000249004[1,1,1]|retro_human_5022|PRMT5P1-201|processed_pseudogene|chr4:150782795-150783493(-)",0.38,0.4899713467048711,698
INTERGENIC,"ENSG00000251429[2,1,1]|retro_human_3593|AIDAP2-203|transcribed_processed_pseudogene|chr4:161629696-161630715(+)",0.62,0.40922473012757604,1019
INTERGENIC,"ENSG00000121089[1,1,1]|NACA3P-201|processed_pseudogene|chr4:168290901-168291649(+)",0.55,0.45588235294117646,748
INTERGENIC,"ENSG00000249617[1,1,1]|retro_human_2127|AC106872.6-201|processed_pseudogene|chr4:168393402-168393814(+)",0.51,0.5242718446601942,412
INTERGENIC,"ENSG00000270336[1,1,1]|AC105148.1-201|processed_pseudogene|chr4:171100460-171100969(-)",0.39,0.35363457760314343,509
INTERGENIC,"ENSG00000229204[1,1,1]|retro_human_9975|PTGES3P3-201|processed_pseudogene|chr4:173151377-173151959(-)",0.62,0.40378006872852235,582
INTERGENIC,"ENSG00000249943[1,1,1]|AC097486.1-201|processed_pseudogene|chr4:174171745-174172055(-)",0.27,0.3774193548387097,310
INTERGENIC,"ENSG00000234801[1,1,1]|retro_human_1971|MORF4-201|processed_pseudogene|chr4:176955649-176956720(-)",0.47,0.42483660130718953,1071
INTERGENIC,"ENSG00000213434[1,1,1]|retro_human_9464|VTI1BP2-201|processed_pseudogene|chr4:186826235-186827031(+)",0.69,0.5201005025125628,796
INTERGENIC,"ENSG00000227765[1,1,1]|MYL12BP2-201|processed_pseudogene|chr4:187642867-187643479(-)",0.52,0.44607843137254904,612
INTERGENIC,"ENSG00000214273[1,1,1]|retro_human_9901|AGGF1P1-201|processed_pseudogene|chr4:193409495-193411668(+)",0.76,0.41923607915324435,2173
INTERGENIC,"ENSG00000250526[1,1,1]|retro_human_8198|CCT6P2-201|processed_pseudogene|chr5:14578866-14580559(-)",0.58,0.42350856467808623,1693
INTERGENIC,"ENSG00000249928[1,1,1]|retro_human_8190|UQCRBP3-201|processed_pseudogene|chr5:14813794-14814206(-)",0.48,0.4174757281553398,412
INTERGENIC,"ENSG00000223361[2,1,1]|retro_human_2708|FTH1P10-201|transcribed_processed_pseudogene|chr5:17293037-17294067(-)",0.47,0.5058252427184466,1030
INTERGENIC,"ENSG00000223361[1,1,2]|FTH1P10-202|transcribed_processed_pseudogene|chr5:17293217-17293867(-)",0.67,0.5138461538461538,650
INTERGENIC,"ENSG00000249620[1,1,1]|retro_human_2703|H3P18-201|processed_pseudogene|chr5:17451223-17451729(-)",0.61,0.5830039525691699,506
INTERGENIC,"ENSG00000250386[1,1,1]|retro_human_8557|H3P21-201|processed_pseudogene|chr5:17625717-17626226(-)",0.62,0.6011787819253438,509
INTERGENIC,"ENSG00000251593[1,1,1]|retro_human_443|MSNP1-201|processed_pseudogene|chr5:26014155-26015990(+)",0.58,0.5286103542234333,1835
INTERGENIC,"ENSG00000270558[1,1,1]|retro_human_7795|AC025449.1-201|processed_pseudogene|chr5:37536203-37536832(-)",0.56,0.3847376788553259,629
INTERGENIC,"ENSG00000270513[1,1,1]|retro_human_10272|AC113368.1-201|processed_pseudogene|chr5:42982013-42982495(+)",0.28,0.32987551867219916,482
INTERGENIC,"ENSG00000226221[1,1,1]|retro_human_4922|RPL26P19-201|processed_pseudogene|chr5:57332545-57333083(-)",0.49,0.4275092936802974,538
INTERGENIC,"ENSG00000271257[1,1,1]|retro_human_5965|AC008814.1-201|processed_pseudogene|chr5:59321084-59321590(+)",0.39,0.3952569169960474,506
INTERGENIC,"ENSG00000217416[1,1,1]|retro_human_10412|ISCA1P1-201|processed_pseudogene|chr5:63596508-63596995(-)",0.68,0.4784394250513347,487
INTERGENIC,"ENSG00000234838[1,1,1]|retro_human_11062|PPIAP78-201|processed_pseudogene|chr5:67394082-67394672(+)",0.57,0.488135593220339,590
INTERGENIC,"ENSG00000249721[1,1,1]|retro_human_4520|AC112206.3-201|processed_pseudogene|chr5:68514986-68515475(-)",0.4,0.4171779141104294,489
INTERGENIC,"ENSG00000213864[1,1,1]|retro_human_4518|EEF1B2P2-201|processed_pseudogene|chr5:68981390-68982166(-)",0.6,0.45489690721649484,776
INTERGENIC,"ENSG00000215006[1,1,1]|retro_human_5570|CHCHD2P2-201|processed_pseudogene|chr5:70159580-70160001(+)",0.73,0.6389548693586699,421
INTERGENIC,"ENSG00000244717[1,1,1]|retro_human_5568|RPS27P14-201|processed_pseudogene|chr5:70295472-70295826(+)",0.51,0.4604519774011299,354
INTERGENIC,"ENSG00000255883[1,1,1]|retro_human_9045|FUNDC2P1-201|processed_pseudogene|chr5:73989956-73990626(+)",0.64,0.5223880597014925,670
INTERGENIC,"ENSG00000251235[1,1,1]|retro_human_10972|SNRPCP2-201|processed_pseudogene|chr5:76858379-76858954(+)",0.48,0.5165217391304348,575
INTERGENIC,"ENSG00000249829[1,1,1]|retro_human_9163|AC016559.2-201|processed_pseudogene|chr5:79675731-79676030(+)",0.48,0.4882943143812709,299
INTERGENIC,"ENSG00000251374[1,1,1]|AC010598.1-201|processed_pseudogene|chr5:82750895-82751098(-)",0.39,0.3448275862068966,203
INTERGENIC,"ENSG00000240411[1,1,1]|retro_human_3272|RPL5P16-201|processed_pseudogene|chr5:83263559-83264449(+)",0.41,0.3752808988764045,890
INTERGENIC,"ENSG00000248105[1,1,1]|retro_human_3273|AC008885.1-201|processed_pseudogene|chr5:83310618-83311019(+)",0.5,0.5311720698254364,401
INTERGENIC,"ENSG00000243859[1,1,1]|retro_human_8722|RPL5P17-201|processed_pseudogene|chr5:85947488-85948465(+)",0.42,0.42067553735926305,977
INTERGENIC,"ENSG00000251356[1,1,1]|retro_human_2892|RAB5CP2-201|processed_pseudogene|chr5:91960208-91960945(+)",0.59,0.5427408412483039,737
INTERGENIC,"ENSG00000248950[1,1,1]|retro_human_9189|LDHBP3-201|processed_pseudogene|chr5:93324839-93325761(-)",0.42,0.34273318872017355,922
INTERGENIC,"ENSG00000249761[1,1,1]|retro_human_6536|AC074133.1-201|processed_pseudogene|chr5:97837832-97838115(-)",0.51,0.4734982332155477,283
INTERGENIC,"ENSG00000250221[1,1,1]|retro_human_6538|KRT8P32-201|processed_pseudogene|chr5:98895238-98896799(-)",0.6,0.5759128763613068,1561
INTERGENIC,"ENSG00000251102[1,1,1]|retro_human_10000|CTBP2P4-201|processed_pseudogene|chr5:99079541-99080561(+)",0.47,0.5529411764705883,1020
INTERGENIC,"ENSG00000251553[1,1,1]|retro_human_9999|DDX18P4-201|processed_pseudogene|chr5:99182605-99184671(+)",0.48,0.3959341723136496,2066
INTERGENIC,"ENSG00000250273[1,1,1]|PSMC1P5-201|processed_pseudogene|chr5:107698057-107698334(+)",0.41,0.41155234657039713,277
INTERGENIC,"ENSG00000214784[1,1,1]|retro_human_7547|RPS3AP21-201|processed_pseudogene|chr5:111702808-111703725(-)",0.44,0.411123227917121,917
INTERGENIC,"ENSG00000250444[1,1,1]|retro_human_9553|CCT5P1-201|processed_pseudogene|chr5:116024821-116026539(+)",0.5,0.45925494761350405,1718
INTERGENIC,"ENSG00000197575[1,1,1]|retro_human_9550|RPS17P2-201|processed_pseudogene|chr5:117228285-117228793(+)",0.5,0.4704724409448819,508
INTERGENIC,"ENSG00000243758[1,1,1]|retro_human_2105|RPL35AP15-201|processed_pseudogene|chr5:117813706-117814144(-)",0.5,0.3972602739726027,438
INTERGENIC,"ENSG00000226306[2,1,1]|retro_human_6581|NPY6R-201|transcribed_processed_pseudogene|chr5:138334582-138335794(+)",0.39,0.4537953795379538,1212
INTERGENIC,"ENSG00000226306[1,2,2]|NPY6R-202|transcribed_processed_pseudogene|chr5:138327564-138337227(+)",0.52,0.4091203104786546,3092
INTERGENIC,"ENSG00000249215[1,1,1]|retro_human_6579|NCOA4P4-201|processed_pseudogene|chr5:140019280-140021241(+)",0.45,0.4594594594594595,1961
INTERGENIC,"ENSG00000213433[1,1,1]|retro_human_2457|RPLP1P6-202|transcribed_processed_pseudogene|chr5:152304788-152305408(-)",0.39,0.482258064516129,620
INTERGENIC,"ENSG00000213433[1,1,1]|RPLP1P6-201|transcribed_processed_pseudogene|chr5:152304788-152305408(-)",0.39,0.482258064516129,620
INTERGENIC,"ENSG00000253146[1,1,1]|retro_human_5919|CIR1P1-201|processed_pseudogene|chr5:155093239-155094472(-)",0.44,0.39902676399026765,1233
INTERGENIC,"ENSG00000253772[1,1,1]|retro_human_1940|AC112191.1-201|processed_pseudogene|chr5:160776022-160776823(+)",0.49,0.49812734082397003,801
INTERGENIC,"ENSG00000233913[1,1,1]|retro_human_1942|RPL10P9-201|processed_pseudogene|chr5:169151078-169151823(+)",0.55,0.5342281879194631,745
INTERGENIC,"ENSG00000254200[1,1,1]|retro_human_4245|RPL7AP33-201|processed_pseudogene|chr5:173765856-173766544(-)",0.47,0.4752906976744186,688
INTERGENIC,"ENSG00000249129[1,1,1]|retro_human_2341|SUDS3P1-201|processed_pseudogene|chr5:178522768-178523811(+)",0.79,0.5129434324065196,1043
INTERGENIC,"ENSG00000231228[1,1,1]|retro_human_2721|ARPP19P1-201|processed_pseudogene|chr5:181538593-181539032(+)",0.62,0.4760820045558087,439
INTERGENIC,"ENSG00000271361[1,1,1]|HTATSF1P2-201|processed_pseudogene|chr6:2891993-2892724(-)",0.57,0.5143638850889193,731
INTERGENIC,"ENSG00000217566[1,1,1]|retro_human_9318|TDGF1P4-201|processed_pseudogene|chr6:3810865-3811485(+)",0.45,0.4806451612903226,620
INTERGENIC,"ENSG00000216657[1,1,1]|retro_human_9317|GLRX3P2-201|processed_pseudogene|chr6:3847639-3848777(+)",0.55,0.4270650263620387,1138
INTERGENIC,"ENSG00000215057[1,1,1]|retro_human_3456|PKMP5-201|processed_pseudogene|chr6:5841227-5842928(+)",0.58,0.5432098765432098,1701
INTERGENIC,"ENSG00000205318[1,1,1]|GCNT2P1-201|processed_pseudogene|chr6:10501418-10502452(+)",0.35,0.39264990328820115,1034
INTERGENIC,"ENSG00000212802[1,1,1]|retro_human_9762|RPL15P3-201|processed_pseudogene|chr6:12382464-12383179(+)",0.52,0.5202797202797202,715
INTERGENIC,"ENSG00000218265[1,1,1]|retro_human_9757|RPS4XP7-201|processed_pseudogene|chr6:13394703-13395583(+)",0.49,0.4556818181818182,880
INTERGENIC,"ENSG00000218359[1,1,1]|retro_human_3842|SUMO2P13-201|processed_pseudogene|chr6:17454131-17454503(+)",0.51,0.45161290322580644,372
INTERGENIC,"ENSG00000214012[1,1,1]|retro_human_3846|KRT18P38-201|processed_pseudogene|chr6:19484336-19485718(+)",0.62,0.5578871201157742,1382
INTERGENIC,"ENSG00000220771[1,1,1]|retro_human_3843|BOLA2P3-201|processed_pseudogene|chr6:21474736-21475092(+)",0.65,0.5898876404494382,356
INTERGENIC,"ENSG00000219681[1,1,1]|retro_human_8537|AL590084.2-201|processed_pseudogene|chr6:25084481-25084963(+)",0.58,0.4315352697095436,482
INTERGENIC,"ENSG00000220875[1,1,1]|retro_human_968|H3C9P-201|processed_pseudogene|chr6:26190193-26190710(-)",0.59,0.4951644100580271,517
INTERGENIC,"ENSG00000204789[3,1,3]|retro_human_971|ZNF204P-201|processed_pseudogene|chr6:27226926-27229417(-)",0.43,0.3753512645523886,2491
INTERGENIC,"ENSG00000216915[1,1,1]|retro_human_6348|GPR89P-201|processed_pseudogene|chr6:27606644-27608239(-)",0.68,0.4445141065830721,1595
